codigo,nome,municipio,melhor_candidato,score,score_nome,score_endereco,margem,motivo
"50036378","INSTITUTO EDUCACIONAL CAMINHO DO SABER LTDA","Dourados","INSTITUTO EDUCACIONAL ALECRIM DOURADO","0.5714","0.5714","0","0.5714","abaixo do limiar ou ambíguo"
"50036530","CENTRO EDUCACIONAL NOVA GERACAO LTDA","Dourados","ESCOLA GERACAO RENOVADA","0.7143","0.7143","0","0.0743","abaixo do limiar ou ambíguo"
"50036548","COLEGIO DOCE ENCANTO","Dourados","","","","","","sem candidato nominal"
"50036637","SONIA DE FATIMA APARECIDA DA SILVA NOVACHINSKI LTDA - ME","Dourados","","","","","","sem candidato nominal"
"50036645","IEAD - INSTITUTO EDUCACIONAL ALECRIM DOURADO FILIAL","Dourados","INSTITUTO EDUCACIONAL ALECRIM DOURADO","0.64","0.8684","0.3908","0.64","abaixo do limiar ou ambíguo"
"50036653","IEAD - INSTITUTO EDUCACIONAL ALECRIM DOURADO FILIAL 2","Dourados","INSTITUTO EDUCACIONAL ALECRIM DOURADO","0.633","0.8571","0.3908","0.633","abaixo do limiar ou ambíguo"
"50040600","ESCOLA MUNICIPAL INDIGENA LACUI ROQUE ISNARD","Dourados","ESCOLA MUNICIPAL BERNARDINA CORREA DE ALMEIDA","0.4326","0.5974","0.2391","0.0222","abaixo do limiar ou ambíguo"
"50046802","IEGRAN - INSTITUTO EDUCACIONAL DA GRANDE DOURADOS LTDA","Dourados","INSTITUTO EDUCACIONAL ALECRIM DOURADO","0.4795","0.641","0.3158","0.025","abaixo do limiar ou ambíguo"
"50059823","NOTA10 INTERNACIONAL - UNIDADE DOURADOS","Dourados","UNIVERSIDADE FEDERAL DA GRANDE DOURADOS","0.3791","0.4776","0.3191","0.043","abaixo do limiar ou ambíguo"
"50059955","ESCOLA ADVENTISTA DOURADOS - I","Dourados","ESCOLA ADVENTISTA","0.6849","0.7692","0.8","0.2851","abaixo do limiar ou ambíguo"
"50078801","EM PREF LUIZ ANTONIO ALVARES GONCALVES","Dourados","ESCOLA MUNICIPAL PREFEITO LUIZ ANTONIO","0.5625","0.5417","0.8718","0.201","abaixo do limiar ou ambíguo"
"50016873","EE ANTONIO VICENTE AZAMBUJA","Dourados","","","","","","sem candidato nominal"
"50030434","EM JOSE EDUARDO CANUTO ESTOLANO - PEREQUETE","Dourados","ESCOLA MUNICIPAL JOSE E CANUTO ESTOLANO","0.5368","0.64","0.5385","0.5368","abaixo do limiar ou ambíguo"
"50016938","EM DOM AQUINO CORREA","Dourados","ESCOLA DAM AQUINO","0.5016","0.5455","0.6286","0.5016","abaixo do limiar ou ambíguo"
"50029495","EM INDIGENA PA I CHIQUITO- CHIQUITO PEDRO","Dourados","ESCOLA PAI CHIQUITO","0.4864","0.5","0.6786","0.4864","abaixo do limiar ou ambíguo"
"50022261","APAE - ASSOC DE PAIS E AMIGOS DOS EXCEPCIONAIS DE ELDORADO","Eldorado","","","","","","sem candidato nominal"
"50020315","CENTRO DE EDUCACAO INFANTIL ITAMAR EVARISTO DA SILVA","Eldorado","CENTRO DE EDUCACAO INFANTIL","0.5491","0.6866","0.4746","0.5491","abaixo do limiar ou ambíguo"
"50017381","CENTRO DE EDUCACAO ESPECIAL DE FATIMA DO SUL","Fátima do Sul","CENTRO DE EDUCACAO PARTICULAR","0.4021","0.5574","0.2174","0.4021","abaixo do limiar ou ambíguo"
"50017411","EE VILA BRASIL","Fátima do Sul","","","","","","sem candidato nominal"
"50017527","INSTITUTO EDUCACIONAL REINO DO SABER","Fátima do Sul","","","","","","sem candidato nominal"
"50022032","EM FAVO DE MEL","Fátima do Sul","","","","","","sem candidato nominal"
"50029851","CEIM - PINGO DE GENTE","Fátima do Sul","","","","","","sem candidato nominal"
"50031970","CEIM PROF IVELY MONTEIRO","Fátima do Sul","","","","","","sem candidato nominal"
"50036270","CEIM - CASTELINHO ENCANTADO","Fátima do Sul","","","","","","sem candidato nominal"
"50063839","CENTRO DE EDUCACAO INFANTIL MUNICIPAL FAVO DE MEL","Fátima do Sul","CENTRO DE EDUCACAO PARTICULAR","0.423","0.5455","0.3261","0.423","abaixo do limiar ou ambíguo"
"50064819","CEIM - ABELHINHA","Fátima do Sul","","","","","","sem candidato nominal"
"50017560","EE JONAS BELARMINO DA SILVA","Fátima do Sul","","","","","","sem candidato nominal"
"50020340","CENTRO DE EDUCACAO ESPECIAL PEQUENO PRINCIPE","Glória de Dourados","CENTRO MUNICIPAL DE EDUCACAO INFAMTIL","0.4339","0.5143","0.4423","0.0343","abaixo do limiar ou ambíguo"
"50020366","EE HILDA BERGO DUARTE","Glória de Dourados","","","","","","sem candidato nominal"
"50020382","EE PROFª VANIA MEDEIROS LOPES","Glória de Dourados","","","","","","sem candidato nominal"
"50033727","CMEI - PROF LUIZ PINHEIRO SILVA","Glória de Dourados","","","","","","sem candidato nominal"
"50036092","CENTRO DE ENSINO GERACAO FUTURA","Glória de Dourados","","","","","","sem candidato nominal"
"50020609","EE WEIMAR TORRES","Glória de Dourados","","","","","","sem candidato nominal"
"50014420","EE ALZIRO LOPES","Guia Lopes da Laguna","","","","","","sem candidato nominal"
"50014447","EMEI PROFª CANDINHA","Guia Lopes da Laguna","","","","","","sem candidato nominal"
"50025660","CEI - VITALINA MARTINEZ SILVA","Guia Lopes da Laguna","CEI VITALINA MARTINES","0.605","0.8293","0.3495","0.605","abaixo do limiar ou ambíguo"
"50027751","ESCOLA ESPECIALIZADA RECANTO FELIZ","Guia Lopes da Laguna","","","","","","sem candidato nominal"
"50035550","ELITE MULTIENSINO E EDUCACAO","Guia Lopes da Laguna","","","","","","sem candidato nominal"
"50020668","EE MARCILIO AUGUSTO PINTO","Iguatemi","","","","","","sem candidato nominal"
"50020684","ESCOLA MUNICIPAL RURAL JOAO PAULO I","Iguatemi","ESCOLA MUNICIPAL STA ROSA","0.4141","0.56","0.2574","0.0078","abaixo do limiar ou ambíguo"
"50020749","ESCOLA MUNICIPAL DE EDUCACAO INFANTIL - POLO - PROFESSOR GILBERTO DE ARAUJO TEIXEIRA","Iguatemi","","","","","","sem candidato nominal"
"50024434","CENTRO EDUCACIONAL PROFESSOR SALVADOR NOGUEIRA - POLO","Iguatemi","","","","","","sem candidato nominal"
"50024850","ESCOLA ATIVA","Iguatemi","","","","","","sem candidato nominal"
"50026437","EE PAULO FREIRE","Iguatemi","","","","","","sem candidato nominal"
"50026666","CEI - MENINO JESUS","Iguatemi","CENTRO DE EDUCACAO INFANTIL MENINO JESUS","0.6608","0.7143","0.8381","0.6608","abaixo do limiar ou ambíguo"
"50035991","CMEI PADRE JOAO EVANGELISTA ROCHA CATARINO","Iguatemi","","","","","","sem candidato nominal"
"50011243","CEI - PROF OLIVALTO ELIAS DA SILVA","Inocência","","","","","","sem candidato nominal"
"50025430","CEINF - MARGARIDA TOMAZIA DE PAULA - VO NONA-POLO","Inocência","","","","","","sem candidato nominal"
"50028588","C EDUC PROFª ALANIRA BENEDITA DE C BRITO-APAE","Inocência","","","","","","sem candidato nominal"
"50011278","ESCOLA MUNICIPAL CIRILO ANOENA DA COSTA - POLO","Inocência","ESCOLA MUNICIPAL","0.4599","0.549","0.4598","0.0652","abaixo do limiar ou ambíguo"
"50031910","ESCOLA ESTADUAL JOAO PONCE DE ARRUDA","Inocência","ESCOLA ESTADUAL","0.5323","0.6047","0.6055","0.5323","abaixo do limiar ou ambíguo"
"50017594","CENTRO DE EDUCACAO ESPECIAL BRISA","Itaporã","","","","","","sem candidato nominal"
"50026577","CENTRO MUNICIPAL DE EDUCACAO INFANTIL MARIA RODRIGUES DIAS","Itaporã","","","","","","sem candidato nominal"
"50034553","CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO PEDRA BONITA","Itaporã","","","","","","sem candidato nominal"
"50017772","EE PRINCESA IZABEL","Itaporã","","","","","","sem candidato nominal"
"50020757","EE LEOPOLDO DALMOLIN","Itaquiraí","","","","","","sem candidato nominal"
"50020765","EE MANOEL GUILHERME DOS SANTOS","Itaquiraí","ESCOLA ESTADUAL MANUEL GUILHERME","0.6344","0.7059","0.7568","0.6344","abaixo do limiar ou ambíguo"
"50020811","CEI SITIO DO PICA PAU AMARELO","Itaquiraí","ESCOLA ESTADUAL PICA PAU","0.4991","0.5","0.7273","0.4991","abaixo do limiar ou ambíguo"
"50026259","EE PROF JOSE JUAREZ RIBEIRO DE OLIVEIRA","Itaquiraí","","","","","","sem candidato nominal"
"50028065","CENTRO EDUCACIONAL INFANTIL INTEGRAL SAO CARLOS BORROMEO","Itaquiraí","CRECHE SAO CARLOS BARROMEU","0.517","0.5417","0.6966","0.517","abaixo do limiar ou ambíguo"
"50028472","CENTRO EDUCACIONAL DE ITAQUIRA","Itaquiraí","ESCOLA AGRICOLA DE ITAQUIRAI","0.479","0.6087","0.3908","0.479","abaixo do limiar ou ambíguo"
"50029045","CENTRO DE EDUCACAO INFANTIL PEQUENO PRINCIPE","Itaquiraí","CEI PEQUENO PRINCINPE","0.6425","0.7568","0.6667","0.6425","abaixo do limiar ou ambíguo"
"50031554","EM SANTA ROSA -POLO","Itaquiraí","","","","","","sem candidato nominal"
"50032178","ESCOLA DE EDUCACAO ESPECIAL RAIO DE SOL","Itaquiraí","","","","","","sem candidato nominal"
"50072889","CEI PROF MARLENE PEREIRA KAMAKURA","Itaquiraí","","","","","","sem candidato nominal"
"50020854","EE ANGELINA JAIME TEBET","Ivinhema","ESCOLA ESTADUAL ANGELINA TEBET","0.6716","0.7586","0.7742","0.6716","abaixo do limiar ou ambíguo"
"50020870","EMR BENEDITA FIGUEIRO DE OLIVEIRA - POLO","Ivinhema","","","","","","sem candidato nominal"
"50020897","COLEGIO SUPREMUS SABER","Ivinhema","","","","","","sem candidato nominal"
"50022490","CENTRO DE EDUCACAO ESPECIAL CANTINHO FELIZ SAO PAULO APOSTOLO - APAE","Ivinhema","CENTRO DE EDUCACAO ESPECIAL","0.5305","0.5823","0.6517","0.5305","abaixo do limiar ou ambíguo"
"50032445","CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO DA APAE DE IVINHEMA","Ivinhema","CENTRO DE EDUCACAO ESPECIAL","0.4836","0.4938","0.6824","0.0945","abaixo do limiar ou ambíguo"
"50034790","ESCOLA MUNICIPAL PROFESSORA INES APARECIDA JACOMELI- POLO","Ivinhema","ESCOLA MUNICIPAL PROFESSOR LUIZINHO POLO","0.4899","0.6027","0.4471","0.0322","abaixo do limiar ou ambíguo"
"50036351","EM PROFESSOR ANDRE GERALDO DOS SANTOS","Ivinhema","","","","","","sem candidato nominal"
"50060830","CEI - PRE-ESCOLAR JOSE JOAQUIM DE BRITO","Japorã","CENTRO DE EDUCAO ENFANTIL JOSE JOAQUIN DE BRITO","0.529","0.5098","0.819","0.529","abaixo do limiar ou ambíguo"
"50021036","EPMEIEF JOSE DE ALENCAR","Japorã","ESCOLA POLO MUNICIPAL JOSE DE ALENCAR","0.5691","0.7407","0.4225","0.5691","abaixo do limiar ou ambíguo"
"50029460","EM INDIGENA DE EIEF MBO EHAO TEKOHA GUARANI POLO","Japorã","TEKONA GUARANI","0.476","0.5714","0.4681","0.476","abaixo do limiar ou ambíguo"
"50064800","CEI - ODINA GONCALVES FRANZONI","Japorã","CENTRO DE EDUCACAO INFANTIL ODINA GONCALVES FRANZONI","0.6364","0.84","0.4444","0.6364","abaixo do limiar ou ambíguo"
"50022385","EMREF DIONIZIO ANTONIO VIEIRA","Jaraguari","E M DIONISIO ANTONIO VIEIRA","0.6217","0.8085","0.4632","0.6217","abaixo do limiar ou ambíguo"
"50025457","CEINF- SANTA RITA DE CASSIA-POLO","Jaraguari","","","","","","sem candidato nominal"
"50014641","EE CEL JUVENCIO","Jardim","ESC ESTADUAL CEL JUVENCIO ENS FUNDAMENTAL E MEDIO","0.5032","0.4762","0.8","0.5032","abaixo do limiar ou ambíguo"
"50014692","ESCOLA MUNICIPAL CIVICO MILITAR MAJOR ALBERTO RODRIGUES DA COSTA","Jardim","ESCOLA MUNICIPAL BERNADINO MACHADO DA SI","0.4118","0.4944","0.4048","0.0275","abaixo do limiar ou ambíguo"
"50014706","EM OSWALDO FERNANDES MONTEIRO-POLO","Jardim","ESCOLA MUNICIPAL OSWALDO MONTEIRO","0.5084","0.7027","0.2796","0.0925","abaixo do limiar ou ambíguo"
"50014730","EM PROFª BERACY BRUNET BARBOSA","Jardim","ESCOLA MUNICIPAL BERACY BRUNET BARBOSA","0.68","0.9","0.4691","0.68","abaixo do limiar ou ambíguo"
"50014749","EM PROFª RUFINA LOUREIRO CALDAS","Jardim","","","","","","sem candidato nominal"
"50014803","ESCOLA GIRASSOL","Jardim","GIRASSOL JUNIOR","0.5365","0.7","0.3944","0.1099","abaixo do limiar ou ambíguo"
"50014838","ESC ESPEC JARDIM DE AMOR - PESTALOZZI","Jardim","ESCOLA ESPECIALIZADA PESTALZZI DE JARDIM","0.5881","0.5938","0.8462","0.5881","abaixo do limiar ou ambíguo"
"50027743","CENTRO EDUCACIONAL EVANGELICO NOAH S ARC","Jardim","","","","","","sem candidato nominal"
"50033042","CENTRO INTEGRADO DE EDUCACAO INFANTIL APARECIDA DA SILVA JACOB","Jardim","CIEI APARECIDA DA SILVA JACOB","0.5999","0.6792","0.6875","0.5999","abaixo do limiar ou ambíguo"
"50033182","IFMS - CAMPUS JARDIM","Jardim","","","","","","sem candidato nominal"
"50021060","EE PROF JOAQUIM ALFREDO SOARES VIANNA","Jateí","ESCOLA ESTADUAL JOAQUIM SOARES VIANA","0.5681","0.6957","0.5263","0.5681","abaixo do limiar ou ambíguo"
"50021109","EMR PROF JOVELINO CELESTINO DOS SANTOS-POLO","Jateí","","","","","","sem candidato nominal"
"50017802","ESCOLA MUNICIPAL DORACI DE FREITAS FERNANDES-POLO","Juti","ESCOLA MUNICIPAL","0.5249","0.5","0.8267","0.1451","abaixo do limiar ou ambíguo"
"50030795","CEIM - MARCY BRANDAO FERNANDES-POLO","Juti","","","","","","sem candidato nominal"
"50000683","EM 17 DE MARCO","Ladário","","","","","","sem candidato nominal"
"50000691","EM FAROL DO NORTE","Ladário","","","","","","sem candidato nominal"
"50000748","SOCIEDADE DE INSTRUCAO E BENEFICENCIA - COLEGIO SAO MIGUEL","Ladário","SIB COLEGIO SAO MIGUEL","0.5143","0.4545","0.8941","0.5143","abaixo do limiar ou ambíguo"
"50026607","CEMEI - PROF ANTONIO FLORENCIO DE MACEDO","Ladário","CRECHE ANTONIO FLORENCIO DE MACEDO","0.7047","0.8235","0.7467","0.0371","abaixo do limiar ou ambíguo"
"50031767","CEMEI - NEUSA ASSAD MALTA","Ladário","","","","","","sem candidato nominal"
"50032518","ESCOLA PARTICULAR SHALOM EL SHADAY","Ladário","ESCOLA SHALOM EL SHADAY","0.6271","0.75","0.6234","0.6271","abaixo do limiar ou ambíguo"
"50032666","CEMEI - MARIANO DA SILVA CARNEIRO","Ladário","","","","","","sem candidato nominal"
"50032674","EM IRMA REGULA","Ladário","ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL IRMA REGULA","0.5742","0.6667","0.6186","0.5742","abaixo do limiar ou ambíguo"
"50032798","EMR MARIA ANA RUSO","Ladário","","","","","","sem candidato nominal"
"50033204","CEMEI - ROSA PEDROSSIAN","Ladário","CEMEI PADRE ERNESTO SASSIDA","0.4038","0.4737","0.4235","0.4038","abaixo do limiar ou ambíguo"
"50039407","ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL MARQUES DE TAMANDARE","Ladário","ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL IRMA REGULA","0.5201","0.6486","0.4536","0.0051","abaixo do limiar ou ambíguo"
"50059998","ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL FRANCISCO MENDES SAMPAIO","Ladário","CENTRO MUNICIPAL DE EDUCACAO INFANTIL","0.4865","0.5577","0.5412","0.0205","abaixo do limiar ou ambíguo"
"50017810","ESCOLA POLO MEIEF CAMPANARIO","Laguna Carapã","","","","","","sem candidato nominal"
"50017829","EE ALVARO MARTINS DOS SANTOS","Laguna Carapã","","","","","","sem candidato nominal"
"50029908","MBO EROY JEGUAKA POTY ESCOLA COCAR DE FLORES","Laguna Carapã","ESCOLA MUNICIPAL JEGUAKA POTY","0.4396","0.5263","0.4356","0.0084","abaixo do limiar ou ambíguo"
"50029916","MBO EROGA OKARA POTY ESCOLA TERREIRO DE FLORES","Laguna Carapã","ESCOLA MBOEROGA OKARA POTY","0.5665","0.7","0.5094","0.5665","abaixo do limiar ou ambíguo"
"50031724","C DE ATENDIMENTO ESPECIAL AMOR E VIDA - APAE","Laguna Carapã","","","","","","sem candidato nominal"
"50017942","CENTRO DE EDUCACAO ESPECIAL CASINHA FELIZ","Maracaju","APAE CENTRO DE ED ESPECIAL","0.5143","0.5714","0.6154","0.1458","abaixo do limiar ou ambíguo"
